Suburb,Address,Rooms,Type,Price,Postcode,Bedrooms,Bathrooms,LandSize,BuildingArea,YearBuilt,CouncilArea,Region,PropertyCount
Rosanna,3/81 Lower Plenty Rd,2,u,8639958,3084,2,1,203,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,13/77 St James Rd,2,t,1234137,3084,2,1,73,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,41 Victoria Av,4,h,3400424,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,1/88 Grandview Gr,4,u,10546231,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,206 Waiora Rd,4,h,10170864,3084,4,1,1613,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,22 Douglas St,2,h,6071553,3084,2,1,757,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,23 Douglas St,3,h,637308,3084,3,2,774,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,3 Alfreda Av,3,h,6194639,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,54 Grove Rd,4,h,7196926,3084,4,2,604,230,1950,Banyule City Council,Eastern Metropolitan,3540
Rosanna,22 McAuley Dr,4,h,1149642,3084,5,3,705,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,40 Station Rd,3,h,7010067,3084,3,1,696,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,43 Brassey Av,4,h,6056404,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,155 Bellevue Av,3,h,4227435,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,143 Beverley Rd,4,h,6282146,3084,4,2,589,223,1980,Banyule City Council,Eastern Metropolitan,3540
Rosanna,7 Braeside Av,3,h,10602999,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,9 Greensborough Rd,3,h,7200572,3084,3,2,606,99,1955,Banyule City Council,Eastern Metropolitan,3540
Rosanna,4/37 Grandview Gr,3,u,9747738,3084,3,1,239,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,10 Stokes St,3,h,3651428,3084,3,1,826,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,1/8 Stokes St,3,h,451136,3084,3,1,355,51,1960,Banyule City Council,Eastern Metropolitan,3540
Rosanna,14 Invermay Gr,3,h,9235463,3084,3,1,625,135,1960,Banyule City Council,Eastern Metropolitan,3540
Rosanna,1/43 Ellesmere Pde,3,t,4472079,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,5/27 Invermay Gr,2,u,9733834,3084,2,1,203,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,37 Jones Cr,3,h,1909805,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,4/32 Lower Plenty Rd,2,u,4550338,3084,2,1,151,96,1980,Banyule City Council,Eastern Metropolitan,3540
Rosanna,14 Milford Gr,4,h,5470774,3084,4,4,1215,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,9 Kathleen St,3,h,6301604,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,221 Rosanna Rd,2,h,1626089,3084,2,1,739,121,1930,Banyule City Council,Eastern Metropolitan,3540
Rosanna,2/237 Rosanna Rd,3,u,9321488,3084,3,2,217,142,2006,Banyule City Council,Eastern Metropolitan,3540
Rosanna,20 Finlayson St,3,h,796438,3084,3,1,776,168,1946,Banyule City Council,Eastern Metropolitan,3540
Rosanna,6/3 Prospect Rd,2,u,7046812,3084,2,1,593,168,1965,Banyule City Council,Eastern Metropolitan,3540
Rosanna,3/8 Prospect Rd,3,t,7062388,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,41 Stanton Cr,2,h,4285211,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,44 Bellevue Av,3,h,8778510,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,7 Douglas St,4,h,2052784,3084,4,2,782,168,1950,Banyule City Council,Eastern Metropolitan,3540
Rosanna,3/25 Ellesmere Pde,3,t,8462896,3084,3,1,174,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,1/35 Millicent St,3,h,9973887,3084,3,1,216,108,1982,Banyule City Council,Eastern Metropolitan,3540
Rosanna,3/165 Mountain View Pde,3,t,9262570,3084,3,2,276,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,23 Silk St,3,h,8478403,3084,3,1,692,125,1950,Banyule City Council,Eastern Metropolitan,3540
Seddon,56 Hamilton St,3,h,1317756,3011,3,1,350,116,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,38 Lily St,3,h,4668458,3011,3,3,227,211,2015,Maribyrnong City Council,Western Metropolitan,2417
Seddon,14 Pole St,3,h,971184,3011,3,1,137,98,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,38 Lily St,3,h,9184376,3011,3,3,227,211,2015,Maribyrnong City Council,Western Metropolitan,2417
Seddon,24/294 Nicholson St,2,u,8998564,3011,2,1,593,65,1970,Maribyrnong City Council,Western Metropolitan,2417
Seddon,13 Pentland Pde,3,h,3663755,3011,3,1,228,120,1910,Maribyrnong City Council,Western Metropolitan,2417
Seddon,58 Station Rd,3,h,1121349,3011,3,3,168,187,2012,Maribyrnong City Council,Western Metropolitan,2417
Seddon,44 Alexander St,3,h,4118017,3011,3,2,306,140,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,50 Hyde St,3,h,9118067,3011,2,2,409,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,38 Lily St,3,h,7745658,3011,3,3,227,211,2015,Maribyrnong City Council,Western Metropolitan,2417
Seddon,6 James St,3,h,4381784,3011,3,2,255,143,2014,Maribyrnong City Council,Western Metropolitan,2417
Seddon,15 Pentland Pde,4,h,8414687,3011,4,2,299,158,1910,Maribyrnong City Council,Western Metropolitan,2417
Seddon,61 Station Rd,3,h,8904612,3011,3,1,371,134,1910,Maribyrnong City Council,Western Metropolitan,2417
Seddon,10 Edward St,4,h,2766718,3011,3,3,375,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,1/26 emma St,2,t,1516674,3011,2,1,126,127,2011,Maribyrnong City Council,Western Metropolitan,2417
Seddon,12/117 Albert St,2,u,3789647,3011,2,1,593,99,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,5 Henry St,2,h,2049294,3011,2,1,176,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,64 Pilgrim St,3,h,2926399,3011,3,1,216,125,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,38 Alfred St,3,h,9791113,3011,3,2,593,132,2000,Maribyrnong City Council,Western Metropolitan,2417
Seddon,11 Hotham St,3,h,2643558,3011,3,1,467,155,1946,Maribyrnong City Council,Western Metropolitan,2417
Seddon,16 Margaret St,3,h,7194288,3011,3,1,217,104,1910,Maribyrnong City Council,Western Metropolitan,2417
Seddon,258 Nicholson St,3,h,6556929,3011,3,2,309,149,1910,Maribyrnong City Council,Western Metropolitan,2417
Seddon,24 Perry St,3,h,1259974,3011,2,1,256,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,2 Skipper La,2,t,10698916,3011,2,2,97,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,70 Station Rd,3,h,5711638,3011,3,2,193,154,2000,Maribyrnong City Council,Western Metropolitan,2417
Seddon,5 Williamstown Rd,2,h,1704955,3011,2,2,228,111,1930,Maribyrnong City Council,Western Metropolitan,2417
Seddon,52 Alexander St,2,h,5374512,3011,2,1,306,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,22 Alfred St,3,h,3938571,3011,3,1,234,111,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,72 Pilgrim St,3,h,2897810,3011,3,1,215,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,34 Princess St,3,h,8923492,3011,3,1,357,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,2 Seddon St,2,h,5331284,3011,2,1,248,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,93 Williamstown Rd,5,h,2738836,3011,5,3,386,218,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,20 Greig St,3,h,9761168,3011,2,1,217,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,27 thomson St,2,h,5991075,3011,2,1,148,72,1912,Maribyrnong City Council,Western Metropolitan,2417
Seddon,4 webster St,4,h,5314788,3011,4,2,571,198,1920,Maribyrnong City Council,Western Metropolitan,2417
Seddon,8/294 Nicholson St,1,u,6617488,3011,1,1,593,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,302 Nicholson St,3,h,6805200,3011,3,1,241,119,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,204/2 Alexander St,2,u,369788,3011,2,1,593,62,2012,Maribyrnong City Council,Western Metropolitan,2417
Seddon,23 Henry St,3,h,7521349,3011,2,1,374,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,40 Hotham St,3,h,8825367,3011,3,1,247,145,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,32 Walter St,4,h,5159324,3011,2,2,149,127,1920,Maribyrnong City Council,Western Metropolitan,2417
Seddon,10/117 Albert St,2,u,8875705,3011,2,1,593,71,1975,Maribyrnong City Council,Western Metropolitan,2417
Seddon,1 Bilston St,3,h,2344406,3011,3,1,190,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,54 Charles St,3,h,4775355,3011,3,1,224,136,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,8 Perry St,2,h,6769701,3011,2,1,170,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,195 Pilgrim St,2,h,10832344,3011,2,1,126,78,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,3 South St,3,h,142160,3011,3,1,283,168,1940,Maribyrnong City Council,Western Metropolitan,2417
Seddon,4/185 Buckley St,2,u,2976144,3011,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,89 Pilgrim St,3,h,6489792,3011,3,1,482,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,6 Staff St,4,h,4331672,3011,2,1,274,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,18 William St,4,h,4228913,3011,3,1,352,150,1890,Maribyrnong City Council,Western Metropolitan,2417
Seddon,28 Lily St,3,h,4530200,3011,3,2,229,168,1969,Maribyrnong City Council,Western Metropolitan,2417
Seddon,80 Gamon St,2,h,5430202,3011,2,1,172,81,1900,Maribyrnong City Council,Western Metropolitan,2417
Seddon,278 Nicholson St,2,h,876361,3011,2,1,164,168,1910,Maribyrnong City Council,Western Metropolitan,2417
South Melbourne,806/50 Albert Rd,2,u,1008484,3205,2,2,593,83,2012,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,11 Howe Cr,4,h,3787597,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,157 Napier St,3,h,759185,3205,3,2,88,93,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,32 Bridport St,2,h,6779947,3205,2,1,112,168,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,18 Cobden St,2,h,6124035,3205,2,1,114,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,396 Dorcas St,4,h,4263883,3205,4,2,163,153,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,218 Ferrars St,1,h,5518016,3205,1,1,84,168,1912,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,294 Moray St,2,h,2499743,3205,2,1,101,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,194 Napier St,4,h,1441026,3205,4,1,165,169,1880,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,25 Mountain St,3,h,10166952,3205,3,1,149,104,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,168 Napier St,3,h,4287577,3205,3,1,128,141,1880,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,38 Tribe St,3,h,1732021,3205,3,1,276,119,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,144 Cobden St,3,h,7837807,3205,3,1,181,117,1880,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,616/22 Dorcas St,1,u,2709150,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,16/63 Dorcas St,2,u,9266991,3205,2,2,593,168,2001,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,3 Park Pl,1,u,4114342,3205,2,1,438,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,352 Moray St,4,h,11076736,3205,5,3,190,232,1856,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,33 Mountain St,2,h,1902449,3205,2,1,113,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,72 Smith St,3,h,1011474,3205,3,2,171,126,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,13/182 Albert Rd,2,u,9051709,3205,2,1,593,76,2004,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1901/50 Albert Rd,2,u,1176006,3205,2,1,593,56,2013,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,247 York St,3,h,8677460,3205,3,2,224,113,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1107/50 Albert Rd,1,u,5118282,3205,1,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,126/69 Dorcas St,3,u,102583,3205,3,2,593,168,2001,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,13 Church St,3,h,9386325,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,912/22 Dorcas St,1,u,11126807,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,315 Moray St,4,h,2458429,3205,4,3,200,153,1860,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,22A Cobden St,2,h,10396086,3205,2,1,115,76,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,119 Park St,2,u,8748027,3205,2,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,25 Cobden St,3,h,9290397,3205,3,2,113,120,1910,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,338 Dorcas St,2,h,4734971,3205,2,1,80,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,35 Lyell St,3,h,8674859,3205,3,1,156,99,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,54b Napier St,2,u,4501034,3205,2,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,7 Emerald Wy,3,h,5060204,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,23 Mountain St,4,h,6314272,3205,4,3,222,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,6b Napier St,1,u,8009119,3205,1,1,593,168,1960,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,114 Palmerston Cr,2,h,9362383,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,16 Tribe St,3,h,3510142,3205,3,2,161,141,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,14/182 Albert Rd,2,u,1613543,3205,2,2,593,168,2004,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,50 Bridport St,2,h,766618,3205,2,2,141,150,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,40a Napier St,2,u,7659020,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,203/196 Albert Rd,2,u,3141746,3205,2,2,593,122,2001,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,481 City Rd,2,h,3202449,3205,2,1,185,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,24 Lyell St,3,h,1404540,3205,3,2,108,125,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,248 Montague St,3,h,6478124,3205,3,2,204,195,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,406/196 Albert Rd,2,h,197384,3205,2,2,892,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1111/338 Kings Wy,2,u,10036570,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,58C Napier St,3,h,7931496,3205,3,2,2325,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1009/148 Wells St,2,u,4799988,3205,2,1,593,78,2001,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,296 Albert Rd,3,h,1728677,3205,3,2,151,153,1900,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,48 Glover St,2,h,5813003,3205,2,2,131,79,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,301/142 Park St,3,u,1116401,3205,3,4,593,230,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,93A Eastern Rd,3,h,8611126,3205,3,2,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,8 Fitzpatrick St,3,t,9210826,3205,3,2,146,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1/295 Clarendon St,2,u,3492580,3205,2,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,46 Cobden St,3,h,8972217,3205,3,2,138,138,1998,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,18a Iffla St,4,h,10890744,3205,4,3,577,220,2009,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,14a Napier St,2,u,2348031,3205,2,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,5/182 Albert Rd,1,u,5428166,3205,1,1,593,168,2004,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,10 Coote St,3,t,2317803,3205,3,2,111,3,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,372 Dorcas St,3,h,10170027,3205,3,2,593,260,1877,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,32 Martin St,3,h,6590672,3205,3,2,141,143,1880,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,16 Glover St,3,h,9953577,3205,3,1,130,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1107/50 Albert Rd,1,u,2310952,3205,1,1,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,5/38 Bank St,3,u,4271760,3205,3,2,593,90,2003,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,164 Cecil St,3,h,11087973,3205,3,2,141,163,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,52 Eastern Rd,3,h,2217035,3205,3,2,234,168,1863,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,44 Iffla St,3,h,884789,3205,3,2,142,147,1890,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,1107/2 Albert Rd,1,u,6280918,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,3/199 Montague St,2,u,10810371,3205,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,5 Nixon Pl,2,h,5319717,3205,2,2,945,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,116/88 Park St,2,u,2414566,3205,2,2,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Melbourne,72/1 Sandilands St,2,u,915020,3205,2,2,593,168,1969,Port Phillip City Council,Southern Metropolitan,5943
South Yarra,21/27 Avoca St,2,u,10481379,3141,3,1,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,101/40 Chapel Mw,2,u,10851492,3141,3,1,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,11/276 Domain Rd,1,u,7148990,3141,2,1,593,168,1970,Melbourne City Council,Southern Metropolitan,14887
South Yarra,5/38 MacFarlan St,2,u,3493705,3141,2,1,593,86,2003,Melbourne City Council,Southern Metropolitan,14887
South Yarra,301/89 River St,2,u,1170405,3141,2,2,593,168,2000,Melbourne City Council,Southern Metropolitan,14887
South Yarra,18/34 Rockley Rd,1,u,2968202,3141,1,1,593,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,9/10 Tivoli Rd,2,u,4024185,3141,2,1,593,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,202/8 Bond St,2,u,5693585,3141,2,2,593,86,2014,Melbourne City Council,Southern Metropolitan,14887
South Yarra,43/100 Commercial Rd,3,u,8958018,3141,3,2,593,138,1998,Melbourne City Council,Southern Metropolitan,14887
South Yarra,4/38 MacFarlan St,2,u,4509788,3141,2,2,2143,168,1969,Melbourne City Council,Southern Metropolitan,14887
